,TimeDiff,tweet_1st,tweet_2nd,Label
4098,182.15194444444444,7.23582,2.1122527,0
4102,182.13944444444445,9.498482,4.628485,1
4118,182.05055555555555,8.011308,4.0228477,1
4142,181.9963888888889,6.123328,2.9612665,1
4145,181.97611111111112,7.023627,7.0980773,1
4153,181.94694444444443,5.6338286,3.002394,0
4179,181.8583333333333,7.05068,4.135365,1
4181,181.84444444444443,5.696546,2.8182144,1
4185,181.83333333333331,6.8260956,2.4045882,1
4206,181.7736111111111,9.25285,7.809271,0
4211,181.7552777777778,6.245442,2.477965,1
4213,181.7136111111111,8.23974,5.5909333,1
4215,181.71,9.29399,4.047095,0
4218,181.70055555555555,7.0430183,2.957379,1
4230,181.6605555555556,7.1533103,1.8195484,1
4234,181.63805555555555,6.4389224,5.7621727,1
4237,181.60722222222225,6.575855,3.1476264,1
4245,181.54861111111111,5.3113256,3.0762742,1
4255,181.505,6.9078255,4.079873,1
4274,181.4713888888889,8.90125,3.4014919,1
4301,181.32861111111112,8.476431,2.8422565,1
4303,181.3238888888889,5.8528533,2.5703678,1
4315,181.26277777777776,7.977611,3.8944607,1
4317,181.2425,5.775342,3.1328712,1
4332,181.1836111111111,9.313392,3.9206471,1
4342,181.1280555555556,8.40539,3.3921897,1
4358,181.06583333333333,4.910249,2.8317978,1
4364,181.03972222222225,5.8065968,3.2557821,1
4380,180.99777777777777,8.5521345,4.0186887,1
4389,180.94416666666663,8.707056,4.107072,1
4408,180.8552777777778,8.849957,1.7863781,1
4425,180.74944444444444,8.140907,1.8227302,1
4429,180.7308333333333,10.381822,6.7357354,1
4441,180.6955555555556,8.152196,4.3150077,1
4444,180.65972222222223,7.96474,1.2512649,1
4457,180.60361111111112,6.828919,1.8843517,0
4464,180.57555555555555,9.094273,0.34977397,1
4471,180.54222222222225,8.110655,7.4096193,0
4475,180.52,4.787424,2.7081716,1
4479,180.50194444444443,9.054243,0.366761,1
4511,180.2925,7.8820524,6.6227794,1
4514,180.2836111111111,7.346036,1.4371572,1
4524,180.19583333333333,8.971561,1.1853074,1
4537,180.12694444444443,6.851861,3.329508,1
4550,180.02555555555554,9.296787,2.0011072,0
4563,179.94555555555556,7.422644,1.3406922,1
4565,179.9336111111111,8.887183,1.1137589,0
4574,179.84972222222223,6.0835457,2.8968287,1
4589,179.725,6.4530067,2.284871,1
4602,179.63555555555556,8.957288,3.2360666,1
4606,179.61194444444445,8.329,1.1255262,0
4614,179.51805555555555,6.558069,3.3635488,0
4620,179.5011111111111,8.8912735,1.6059449,1
4639,179.33583333333334,8.662666,3.7566411,1
4642,179.32083333333333,8.233867,1.4613208,0
4668,179.06861111111112,9.508715,1.2102531,1
4676,179.01722222222222,8.024105,6.873193,0
4680,178.9586111111111,4.188321,2.7001812,0
4686,178.8725,5.069113,2.7061408,0
4723,178.44944444444445,7.9286566,6.8854833,1
4740,178.04222222222222,6.372478,5.7796283,1
4763,177.79111111111112,4.8597016,2.8738394,1
4771,177.6125,7.935639,4.2285843,1
4775,177.58583333333334,8.867503,0.23944978,1
4786,177.4038888888889,8.7317,3.311331,1
4791,177.31694444444443,7.7526174,1.638342,0
4797,177.17333333333335,9.032089,3.6014347,0
4818,176.6513888888889,8.571215,6.400414,1
4846,176.07916666666668,10.880866,4.7360706,1
4876,175.1497222222222,7.4337583,3.287634,1
4877,175.13333333333333,8.833478,3.425006,1
4884,175.0,8.662531,1.2745923,1
4887,174.85777777777778,8.229785,4.620181,0
4918,174.3622222222222,8.849945,3.3142834,1
4919,174.35333333333332,7.6646338,4.1315966,1
4948,174.0325,8.611568,3.2211587,1
4950,174.00083333333333,7.9727526,1.0638753,1
4958,173.91861111111112,8.570267,3.0777233,1
4985,173.68138888888888,8.250551,7.134589,0
5010,173.3925,8.494067,3.5412369,1
5018,173.32833333333335,6.352364,2.495532,1
5041,173.02583333333334,8.717544,4.059479,1
5073,172.62027777777777,7.908719,2.7092056,0
5092,172.46027777777778,7.440508,4.584959,1
5095,172.44472222222225,8.551303,3.566926,1
5120,172.25555555555556,6.0367346,4.5740695,1
5137,172.1886111111111,8.196506,7.0279074,1
5184,172.0,8.728555,0.9555334,1
5201,171.9275,8.606298,3.2015173,1
5207,171.9113888888889,10.965661,4.985951,1
5212,171.90305555555557,6.5984545,0.5303398,0
5227,171.83583333333334,8.598082,3.0477955,1
5278,171.65194444444444,5.8874507,2.6754975,1
5326,171.45138888888889,7.004699,7.0690536,1
5330,171.4452777777778,7.01212,7.06584,1
5334,171.435,6.4276047,3.6885042,1
5340,171.41083333333333,5.924377,2.925939,0
5345,171.39527777777778,5.4709215,3.054704,1
5361,171.3375,9.053047,0.6445715,1
5371,171.28055555555557,7.3424687,5.0341454,1
5381,171.22611111111112,6.950164,5.38276,0
5408,171.15,8.564645,3.0223615,1
5411,171.13555555555556,8.582863,3.0533247,1
5453,170.99444444444444,7.557854,3.631107,1
5457,170.97972222222222,5.8608027,2.700276,1
5462,170.96333333333334,7.925891,4.0112896,1
5474,170.94027777777777,8.864885,7.7293944,0
5500,170.84083333333334,8.011247,6.9792624,0
5514,170.79805555555555,7.958299,7.070492,0
5530,170.75,8.819856,0.9316112,1
5531,170.7475,9.217302,2.6398213,1
5541,170.71916666666667,4.1187696,2.5562649,1
5547,170.70166666666665,4.2951226,2.8861375,1
5548,170.70055555555555,7.99439,7.2929926,0
5552,170.69583333333333,4.48211,2.706872,0
5555,170.68694444444444,4.4192066,2.674436,1
5574,170.63694444444445,5.7940593,3.5860944,0
5579,170.61166666666668,5.820529,3.492303,1
5610,170.49055555555557,8.401444,1.1698803,1
5615,170.47416666666666,8.154578,7.2875338,1
5616,170.47222222222223,4.629757,3.881744,1
5621,170.4311111111111,8.418582,1.0088516,0
5632,170.33666666666667,6.2113853,3.517387,1
5650,170.23083333333332,6.2731194,3.3323853,1
5671,170.0011111111111,8.452303,4.119434,1
5674,169.93416666666667,7.267431,0.8841202,1
5675,169.93027777777775,7.9717426,6.977197,0
5683,169.83805555555554,9.246316,7.7761984,1
5688,169.78416666666666,3.7387505,2.8345268,0
5708,169.53583333333333,9.881127,4.5075884,1
5711,169.50083333333333,8.65214,6.8748164,1
5712,169.48361111111112,9.076237,0.3758942,1
5717,169.42222222222222,2.9572887,2.8730083,0
5720,169.38611111111112,8.5058975,0.84205085,1
5740,169.22972222222222,7.039062,3.1968613,1
5746,169.20361111111112,7.6397963,4.670067,1
5757,169.11666666666667,5.455609,3.6590054,1
5763,169.0222222222222,6.3031816,3.3984137,1
5774,168.88166666666666,6.367505,5.2046075,0
5777,168.8461111111111,6.128964,1.1838396,0
5786,168.7538888888889,9.109642,3.6341796,1
5814,168.52972222222223,6.1498523,5.9182982,0
5830,168.36194444444445,7.1588783,7.1287627,1
5832,168.3513888888889,9.621801,2.2000284,1
5861,168.08944444444444,8.866548,3.7248378,1
5876,167.9477777777778,5.964224,2.7613475,1
5886,167.82916666666668,6.6515007,1.5975026,0
5903,167.6261111111111,7.9008317,6.827781,0
5918,167.45,8.453216,1.0381079,1
5926,167.3647222222222,9.648999,2.0232656,0
5927,167.35444444444445,4.163013,2.7742274,0
5928,167.3486111111111,8.861505,1.1384188,0
5967,167.0013888888889,9.749287,1.9100308,1
