,TimeDiff,tweet_1st,tweet_2nd
27852,90.53472222222224,3.0407004,3.2718093
27853,90.53277777777778,7.3443346,-4.1367693
27854,90.53166666666668,10.7011385,2.6642354
27855,90.53138888888888,-11.020685,2.9804888
27857,90.53027777777778,12.337267,-11.23674
27858,90.53,-10.770738,3.146792
27859,90.5261111111111,6.6079345,5.4814854
27860,90.525,5.621312,0.28122476
27861,90.52444444444444,10.956762,5.361629
27862,90.52361111111112,10.221308,5.5807366
27863,90.5225,-10.696964,2.747397
27864,90.52222222222224,10.082159,4.930026
27865,90.52166666666666,10.130455,1.9850029
27867,90.51388888888889,7.316384,4.880436
27870,90.51222222222222,6.8037295,3.1310968
27871,90.51194444444444,5.4393,6.748113
27872,90.51166666666668,4.435195,2.2713642
27873,90.51055555555556,3.5267718,3.5034833
27874,90.50972222222222,-10.832474,2.772776
27876,90.50805555555556,9.159636,6.101752
27877,90.50694444444444,-10.651944,2.9764569
27878,90.50555555555556,8.896123,6.8668246
27879,90.50527777777778,5.009027,3.196827
27880,90.505,6.4168262,4.9899354
27881,90.50444444444445,7.2666917,4.868853
27882,90.50361111111113,10.087993,1.517553
27886,90.49916666666668,9.711881,5.312943
27887,90.4975,2.4583933,2.119031
27888,90.49638888888887,3.1526277,3.2667847
27890,90.49416666666669,6.6930327,6.2835574
27891,90.49361111111112,8.7966585,2.3913124
27892,90.49,7.915971,7.9261217
27893,90.48833333333332,10.901657,5.434979
27894,90.48833333333332,10.016393,4.0670815
27896,90.48583333333332,20.643772,-4.005415
27897,90.48555555555556,6.7411346,3.4592464
27898,90.48472222222222,3.3832245,1.9158286
27899,90.48444444444443,9.044684,5.36171
27900,90.48416666666668,-10.673037,2.7955174
27901,90.4825,10.611216,5.782696
27902,90.48194444444444,5.7791524,4.320145
27904,90.47888888888887,8.425723,6.6122603
27905,90.47833333333334,7.860594,5.18387
27906,90.4775,3.740804,2.0353537
27907,90.47277777777778,-7.654404,10.003975
27908,90.4725,7.3082366,6.612523
27909,90.47194444444445,8.857104,6.8910003
27912,90.46888888888888,5.59715,3.3540416
27913,90.46805555555557,7.533608,1.6531414
27915,90.46638888888889,11.07899,5.5212417
27916,90.46638888888889,9.731887,3.5737066
27917,90.46638888888889,3.5978658,3.3939013
27918,90.46555555555555,10.961656,5.7127686
27920,90.46444444444444,9.05862,7.1085324
27921,90.46388888888887,-2.777422,15.710864
27922,90.46333333333334,4.916081,1.3896607
27924,90.46083333333333,7.438681,4.9631834
27927,90.45944444444444,7.0161724,4.6116467
27928,90.4588888888889,11.173503,5.5643234
27929,90.45722222222224,12.332509,-11.246872
27930,90.45472222222222,-11.0713,3.2397316
27931,90.45361111111112,5.150592,6.207274
27932,90.45166666666668,2.5268977,2.050857
27933,90.45166666666668,4.243527,3.615508
27934,90.45111111111112,-11.377646,3.1014097
27935,90.45055555555555,3.6925013,1.7102561
27937,90.44805555555556,5.999053,3.208646
27938,90.4475,11.987606,5.1048837
27939,90.44722222222222,3.6941214,2.0588074
27940,90.44583333333334,3.6437004,4.096529
27941,90.44416666666666,6.4155354,4.842722
27944,90.4413888888889,3.6519167,3.3438542
27946,90.43777777777778,2.1571383,2.7262452
27947,90.4375,5.0823674,3.342784
27949,90.43555555555557,3.968569,2.6271477
27950,90.435,7.4208956,3.6981392
27951,90.43305555555555,7.7188754,5.8490386
27952,90.4325,8.359348,3.0887744
27953,90.43194444444444,11.03871,5.2017174
27954,90.43194444444444,3.8845692,1.8067604
27955,90.43138888888888,3.9557185,4.7319956
27956,90.42944444444444,3.5834663,4.141634
27957,90.42888888888888,3.4189105,4.1038055
27958,90.42888888888888,5.075206,6.0914774
27959,90.4263888888889,3.0041602,2.9507368
27960,90.4263888888889,2.8719807,4.95134
27961,90.42555555555556,3.9316409,2.5962014
27962,90.42444444444445,11.439121,4.20077
27963,90.42388888888888,3.602532,3.9448175
27964,90.42194444444443,7.635453,5.7364807
27965,90.42027777777778,3.1947424,2.2787197
27966,90.4186111111111,10.56612,6.184618
27967,90.4186111111111,4.1765633,3.795788
27968,90.4186111111111,9.077859,4.6814723
27970,90.41472222222222,11.221138,6.231627
27971,90.41416666666667,8.704715,7.3505864
27972,90.41305555555556,4.6428156,1.5458342
27973,90.41194444444444,3.9226074,2.631973
27974,90.41111111111113,11.298528,5.7381177
27975,90.40805555555556,10.314671,5.885597
27976,90.40388888888889,6.6354094,6.3387628
27977,90.40305555555555,5.445367,4.6565056
27978,90.40305555555555,8.962918,4.3246837
27979,90.40277777777776,3.1517978,4.736706
27980,90.40222222222222,8.799111,7.200776
27981,90.40166666666669,2.480178,3.0803945
27982,90.40166666666669,4.796548,3.2232554
27983,90.39777777777778,4.284242,4.4936037
27984,90.3975,10.870192,4.723743
27985,90.39277777777778,7.698918,5.8485456
27986,90.3925,2.5129144,4.4783797
27987,90.39222222222222,-11.213898,3.0517874
27988,90.38972222222222,3.6306884,4.663053
27989,90.38861111111112,6.5179424,6.371036
27990,90.38722222222222,4.811726,6.446939
27991,90.3861111111111,4.667733,1.873311
27992,90.38527777777776,9.999649,0.14955485
27993,90.38305555555556,11.562636,5.1622543
27994,90.38305555555556,7.7367125,5.5453916
27997,90.38194444444444,9.527559,2.690002
27998,90.37972222222224,5.905289,1.6061848
28000,90.37916666666666,2.7793841,2.4235513
28001,90.37777777777778,11.8909025,3.8977427
28002,90.3775,9.269842,2.042348
28003,90.37611111111111,-2.8334296,15.794699
28004,90.37611111111111,3.5483258,2.0526273
28005,90.37555555555556,8.120195,7.5295067
28007,90.37416666666668,4.303558,4.595495
28008,90.37416666666668,-11.172871,2.924258
28009,90.37333333333332,5.563194,4.695257
28010,90.37305555555557,11.797367,5.1532373
28011,90.3725,5.3948708,4.62499
28013,90.37194444444444,9.867147,5.418441
28014,90.37138888888887,6.2800584,0.83695537
28015,90.36861111111112,7.1391187,4.0383096
28016,90.36638888888888,11.682076,4.104264
28017,90.36638888888888,3.6638014,3.3999608
28018,90.36444444444444,3.1676204,4.7539268
28019,90.36333333333332,3.6341932,4.0723734
28020,90.36305555555556,8.902931,6.032724
28021,90.36222222222224,8.988221,5.0573673
28022,90.36222222222224,10.036018,4.9927106
28023,90.36166666666666,2.009977,3.5096524
28025,90.36027777777778,3.284343,2.73488
28026,90.35805555555557,9.568481,3.757624
28027,90.35777777777778,-10.819877,3.0700753
28028,90.3575,5.785546,2.3159792
28029,90.35527777777776,3.3488462,3.4277532
28030,90.3536111111111,7.31995,4.481235
28031,90.35277777777776,10.457014,5.539956
28032,90.35027777777778,6.1818304,3.424843
28033,90.34861111111113,7.9281235,7.66206
28034,90.34833333333331,-11.026065,2.9923744
28035,90.34666666666666,7.6823287,5.858339
28038,90.34527777777778,6.5027657,0.69697523
28039,90.34416666666668,4.005908,2.1368883
28040,90.34194444444444,10.216339,2.6530714
28041,90.3411111111111,4.097252,3.750585
28042,90.34055555555555,3.1666164,4.7407618
28043,90.3386111111111,4.0745387,4.5582833
28045,90.33694444444444,3.0909097,3.2390246
28047,90.33416666666666,-11.22785,3.1327682
28048,90.33333333333331,3.5427105,2.055633
28049,90.33305555555556,-2.9368393,15.803588
28050,90.33277777777778,10.458536,2.3332899
28051,90.32638888888889,10.624352,5.545541
28052,90.325,2.1786656,3.240784
28053,90.32222222222222,-11.415238,3.1105862
28054,90.32083333333334,8.395805,3.076643
28055,90.32055555555556,4.785374,1.9078742
28057,90.31805555555556,6.1625657,4.900766
28060,90.315,8.960789,1.865359
28061,90.31444444444443,-11.349505,2.8099473
28062,90.31333333333332,4.4345155,4.1871386
28063,90.31222222222222,11.052995,5.01695
28064,90.31138888888889,8.201646,0.9717961
28065,90.31111111111112,-11.115628,3.3242464
28066,90.30888888888887,9.303132,1.9497143
28067,90.3086111111111,-2.7168777,15.823763
28068,90.3086111111111,8.354115,3.0112195
28069,90.3086111111111,10.227577,3.4048743
28070,90.30833333333334,7.4189157,1.0902287
28071,90.30777777777776,9.244933,7.810821
28072,90.3075,2.5859942,3.053086
28074,90.30527777777776,2.6782541,3.841158
28075,90.30333333333331,8.674371,2.645067
28077,90.29972222222224,7.5112486,0.4690867
28078,90.29777777777778,5.1991296,4.2967544
28079,90.29638888888888,7.9504976,5.429169
28082,90.29305555555555,5.501989,0.5190951
28083,90.29277777777776,5.088934,2.9786272
28085,90.29222222222222,10.862095,3.5709252
28086,90.29138888888887,7.7420907,5.2567496
28087,90.28861111111112,11.137005,5.005923
28088,90.28694444444444,9.226096,3.5905087
28090,90.28611111111113,3.18056,1.9775487
28091,90.28416666666666,7.8929567,7.7849855
28092,90.28277777777778,7.969863,7.4638734
28094,90.28166666666668,7.7621408,5.170182
28095,90.28055555555557,7.7776904,5.6488166
28096,90.27944444444444,6.540826,4.0043616
28098,90.27833333333334,2.2172081,2.680635
28099,90.27833333333334,3.1675637,4.739572
28100,90.27694444444444,7.3818135,2.368389
28101,90.27638888888887,2.40823,2.5492046
28102,90.27527777777776,10.418479,5.560484
28103,90.2713888888889,2.742241,2.6313317
28104,90.27111111111113,10.513116,2.25354
28105,90.27083333333331,4.622723,4.9767814
28106,90.26833333333332,11.227488,5.07212
28107,90.26722222222222,6.67028,6.322291
28108,90.26694444444443,8.616552,1.9104826
28109,90.26666666666668,8.768061,5.745767
28110,90.26611111111112,-11.02664,2.8945408
28111,90.26555555555557,10.290974,5.4744606
28112,90.265,10.109409,1.5632749
28113,90.26416666666668,5.9855328,0.60289145
28114,90.26361111111112,3.986841,3.5750556
28115,90.26194444444444,10.215047,5.6556916
28116,90.26083333333334,6.3929877,6.232841
28117,90.26083333333334,7.4352226,2.48295
28118,90.26,6.957314,4.9666877
28119,90.26,10.867627,2.3587697
28120,90.25944444444444,8.639224,4.5423455
28121,90.25944444444444,4.095835,2.3286986
28122,90.25944444444444,9.864216,3.139588
28123,90.25944444444444,-10.854691,3.3259826
28124,90.25861111111112,9.834685,1.9134237
28125,90.25777777777778,7.7202215,5.8056135
28126,90.2575,-11.08437,3.0907688
28127,90.25722222222224,8.197809,7.532517
28128,90.25611111111112,-2.7115314,15.758445
28129,90.25555555555556,4.7864594,4.1949453
28130,90.25555555555556,11.775944,5.0748796
28131,90.25416666666666,-8.713589,-6.407462
28132,90.25361111111113,8.665758,5.8531275
28133,90.25222222222222,10.826995,2.3063402
28134,90.25166666666668,8.308309,7.8791957
28135,90.25083333333332,1.354614,11.259389
28136,90.25,7.4961314,4.9636154
28137,90.25,4.7348394,4.9915886
28138,90.24972222222222,6.61514,3.005838
28139,90.2475,8.816627,4.6455946
28140,90.2475,2.6396244,3.3054266
28141,90.24722222222222,5.174261,4.083986
28142,90.24555555555555,2.5212934,2.308233
28143,90.24388888888888,10.151188,5.000706
28144,90.24333333333334,3.5579088,5.540888
28147,90.2375,-2.7819319,15.6941395
28148,90.23611111111111,10.45204,1.5621346
28149,90.23611111111111,7.0743775,2.8435292
28151,90.23166666666668,-10.906427,3.271335
28153,90.2311111111111,3.601386,4.244942
28154,90.22972222222222,1.6057558,3.3075116
28155,90.22888888888887,10.435128,1.9882941
28156,90.22777777777776,10.545285,5.2554145
28157,90.22722222222222,6.996962,2.1840599
28158,90.22722222222222,10.189331,5.4393516
28159,90.22583333333333,-2.7831993,15.791159
28160,90.22555555555556,3.6774762,3.6515853
28161,90.22555555555556,9.526393,4.360278
28162,90.22527777777778,4.0221357,4.310101
28163,90.22472222222224,9.237959,6.6950645
28165,90.22083333333332,2.7069483,3.0728312
28166,90.22,5.611786,5.121607
28169,90.21833333333332,6.5996475,5.8308167
28170,90.2175,10.289612,5.255555
28171,90.2161111111111,2.7098067,4.4100633
28172,90.21583333333334,11.617851,4.0161343
28173,90.21527777777776,4.330248,4.4932895
28174,90.21527777777776,8.424111,7.3308973
28176,90.21388888888887,7.6963873,5.8053737
28177,90.21222222222222,10.19411,2.5460882
28178,90.21222222222222,9.9369,3.118724
28179,90.21,2.3746037,3.285849
28180,90.20583333333332,2.5461037,2.386725
28181,90.20527777777778,11.166414,5.4427466
28182,90.20527777777778,11.348657,4.6778994
28183,90.20333333333332,10.040747,3.3826647
28184,90.20083333333334,6.0380073,4.5929646
28185,90.19972222222222,3.980031,4.7197757
28187,90.19833333333334,-11.082296,2.8144655
28188,90.19694444444444,9.92323,4.0325327
28190,90.19222222222224,6.1306787,4.795435
28191,90.19166666666666,-11.042896,3.0352323
28192,90.19111111111113,8.315352,5.098882
28193,90.18972222222222,7.674147,5.5363812
28194,90.18916666666668,-11.043194,3.1878538
28195,90.18638888888889,6.155562,3.16671
28196,90.185,5.917531,0.6986243
28197,90.185,7.2360086,4.895911
28199,90.1836111111111,10.128546,4.5353274
28201,90.1825,2.2714798,3.6560433
28202,90.18166666666669,10.493167,2.88295
28203,90.18138888888888,4.5228615,4.8155694
28204,90.17972222222222,11.917518,3.962009
28205,90.17972222222222,9.290845,3.586056
28207,90.17861111111112,6.850767,2.219698
28208,90.17805555555556,8.383547,1.8332105
28209,90.17805555555556,8.193017,5.2269855
28210,90.1775,8.837256,6.8249826
28211,90.17722222222224,8.011631,7.152346
28213,90.17694444444444,3.5400596,2.0476441
28214,90.17694444444444,9.538703,5.982749
28215,90.17611111111113,3.6480942,4.7200246
28216,90.17305555555556,4.6775985,4.961555
28217,90.17138888888888,9.941574,-0.10568489
28218,90.17111111111112,1.9905167,2.7068753
28219,90.16972222222222,9.805822,2.031654
28220,90.16805555555555,8.374754,4.8559113
28221,90.16805555555555,7.167683,2.7124214
28222,90.16694444444444,-2.6125736,15.744873
28223,90.16666666666669,8.176822,5.2066836
28224,90.1661111111111,8.494262,4.513658
28226,90.16333333333333,4.2724032,2.0739589
28227,90.16083333333331,9.1391325,6.316496
28228,90.1588888888889,2.9913402,2.6700418
28231,90.15638888888888,10.290869,2.4323664
28232,90.15638888888888,11.031789,5.7332077
28233,90.15472222222222,6.1502666,1.9478638
28234,90.15444444444444,7.4853687,5.261471
28235,90.15444444444444,11.068156,5.517888
28236,90.15388888888889,4.716312,2.5596366
28238,90.15166666666669,7.4367146,3.565456
28239,90.15138888888887,4.4058175,2.3125303
28240,90.15083333333334,11.915387,5.2206273
28241,90.15083333333334,6.0841923,4.8546023
28242,90.15083333333334,-11.239508,3.2071328
28243,90.14972222222222,10.591055,5.2387466
28244,90.14972222222222,11.649373,5.0646477
28245,90.1475,10.22902,2.0653813
28247,90.14722222222224,9.119633,4.6217737
28248,90.14666666666666,9.624546,3.8180761
28249,90.145,11.12142,1.1965936
28250,90.1438888888889,7.2550673,3.445259
28251,90.14194444444443,9.487843,3.7473574
28252,90.14166666666668,9.591789,1.9533939
28253,90.14027777777778,11.077764,5.0154066
28254,90.13972222222222,3.4730265,2.5697856
28256,90.13888888888889,3.480145,3.3083978
28257,90.13888888888889,6.59005,1.8328424
28258,90.13861111111112,10.974012,5.481121
28259,90.13833333333334,20.642723,-4.0065966
28261,90.13416666666669,3.4730568,1.998238
28263,90.13333333333334,4.383775,5.2691727
28264,90.1325,8.06543,1.6222483
28265,90.13194444444444,4.701508,4.534992
28266,90.13083333333331,3.3193438,3.3649507
28267,90.13027777777778,-11.214864,2.9954798
28268,90.13,3.2402735,2.4163442
28269,90.12944444444445,3.3675752,4.720563
28271,90.12666666666668,1.986918,2.5916758
28272,90.12638888888888,10.916827,5.3984995
28273,90.12527777777778,2.947605,2.492593
28275,90.12305555555557,9.965092,1.6045191
28276,90.1225,11.525188,4.093287
28277,90.1211111111111,8.124315,5.099816
28278,90.12027777777776,3.0792294,3.224033
28279,90.12,6.491995,2.3941464
28280,90.11638888888888,10.193857,1.6323165
28281,90.11527777777778,4.275089,4.5079365
28282,90.11277777777778,5.491026,4.660357
28283,90.11222222222224,10.245049,3.7857363
28284,90.11166666666666,4.220731,2.6432085
28285,90.11027777777778,7.921857,3.2994423
28286,90.11,10.375908,1.8842629
28287,90.10972222222222,4.9320903,3.3966084
28290,90.10805555555557,5.1495633,4.0054946
28291,90.10694444444444,7.675848,5.8495755
28292,90.10666666666668,9.873576,1.9209405
28293,90.10583333333334,4.728378,4.1855927
28294,90.10583333333334,5.9996324,3.8285625
28295,90.105,8.2498865,7.6771526
28296,90.10388888888887,7.710589,-10.025536
28297,90.10277777777776,3.040814,4.825166
28298,90.10111111111112,9.797396,3.4095516
28299,90.10055555555556,9.571365,3.3827746
28300,90.1,8.606234,6.6297717
28302,90.09944444444444,4.7265635,4.5349894
28303,90.095,3.4639287,2.0462835
28304,90.09444444444443,9.670014,2.6358495
28305,90.09305555555557,4.886815,5.0699778
28306,90.09305555555557,10.160549,1.538654
28307,90.09305555555557,3.7876074,5.1004024
28308,90.09222222222222,10.166474,3.2905824
28309,90.09194444444444,10.099261,5.421898
28310,90.09166666666668,8.256099,5.277121
28311,90.0911111111111,3.85842,5.215328
28312,90.08444444444444,11.929798,3.968573
28313,90.08444444444444,4.9527826,3.228963
28314,90.08222222222224,7.7570324,7.7923203
28315,90.08083333333332,8.978009,5.909908
28316,90.08,2.964373,2.7427957
28318,90.07861111111112,9.974002,4.903169
28319,90.07722222222222,11.59795,4.1029296
28322,90.06972222222223,4.0256667,2.7548077
28323,90.06944444444444,4.188833,1.9578612
28324,90.0663888888889,6.8367314,2.4481874
28325,90.06333333333333,11.091962,4.2882314
28326,90.06333333333333,4.421036,2.2531111
28327,90.06277777777778,7.8643975,4.5231757
28328,90.06277777777778,8.073719,7.624682
28329,90.0625,4.1602736,3.2785685
28332,90.05888888888889,9.378286,4.22526
28334,90.05555555555556,3.1490107,1.9162793
28335,90.05444444444444,9.833905,5.55583
28337,90.05388888888889,-10.872471,3.202692
28338,90.05388888888889,8.405244,5.144846
28340,90.05055555555556,-11.142898,3.0339594
28341,90.05,8.524768,6.956483
28342,90.04722222222222,8.993945,5.766108
28343,90.04666666666667,4.9643183,3.3312597
28344,90.04638888888888,4.944514,4.4201794
28345,90.04472222222222,2.4541285,2.2221088
28347,90.03944444444444,3.4979136,1.9320548
28348,90.03833333333333,11.105068,6.042851
28349,90.03694444444444,6.8571486,4.4764576
28350,90.03611111111111,10.115099,1.5501435
28351,90.03527777777778,6.238113,4.88016
28352,90.03333333333333,-2.763939,15.728786
28353,90.03305555555555,4.5728955,2.5417452
28355,90.03111111111112,7.683099,5.8115516
28356,90.03,9.989699,5.3212123
28358,90.0261111111111,2.8244832,3.748875
28359,90.025,6.075497,0.9374193
28360,90.02388888888889,2.8417442,2.2248516
28361,90.0225,10.636321,3.0862973
28362,90.0225,3.6785085,2.1734767
28363,90.02194444444444,-11.228995,2.7769544
28364,90.02194444444444,6.208139,2.4021838
28365,90.0188888888889,3.495679,1.9291371
28366,90.01722222222222,7.4393253,1.2686938
28367,90.01527777777778,7.407018,3.303707
28368,90.01472222222222,4.399491,4.9949045
28369,90.01444444444445,2.6303463,1.9185394
28370,90.01416666666667,9.399822,2.0690005
28371,90.01388888888889,2.5055358,2.0764422
28372,90.01388888888889,4.912461,3.1117747
28373,90.01194444444444,2.3751915,2.3576097
28374,90.01194444444444,11.130882,5.9948325
28375,90.0111111111111,4.5702467,5.0216603
28376,90.01083333333334,10.356795,6.4778914
28377,90.01055555555556,7.4017825,2.4940038
28378,90.00833333333334,-11.247772,3.136688
28379,90.00722222222223,7.8491936,3.4794214
28380,90.00611111111111,9.389935,4.321461
28381,90.00583333333333,-7.6575437,10.000432
28383,90.00361111111111,9.172987,6.2609515
28384,90.00333333333333,4.1554613,4.7252336
28385,90.0025,7.4729056,1.4383433
28386,90.00111111111111,10.1672735,4.9942727
28387,89.99972222222222,10.151544,2.0869865
28388,89.99833333333333,2.8834605,4.9438577
28389,89.99833333333333,7.508605,5.0007806
28390,89.99777777777778,-11.17237,2.9577658
28392,89.99555555555555,4.6418734,5.10089
28393,89.99305555555556,3.219634,4.6641273
28394,89.99111111111111,5.266742,4.526472
28395,89.99083333333333,9.495006,1.7839068
28396,89.99,10.912331,6.2161098
28397,89.98972222222223,7.863818,7.4609876
28398,89.9888888888889,11.22231,5.053192
28401,89.98638888888888,7.945401,1.1550614
28402,89.98444444444445,11.13927,1.1986136
28403,89.98361111111112,4.3087406,4.6483936
28404,89.98277777777778,10.027239,3.6444066
28405,89.9811111111111,12.3403225,-11.249077
28406,89.98083333333334,11.566746,4.012305
28407,89.98,6.171786,2.0911455
28409,89.97833333333334,5.4972043,5.4306164
28410,89.97805555555556,6.867519,3.355662
28412,89.97472222222223,-10.985628,3.0795045
28414,89.97333333333333,3.5569258,2.721589
28415,89.9725,9.755882,6.442885
28416,89.97166666666666,4.979799,2.3693554
28417,89.96916666666667,6.6160145,2.5761175
28418,89.96888888888888,9.286259,5.882426
28419,89.96861111111112,9.105444,4.816759
28420,89.96722222222222,8.22913,5.5720105
28423,89.96416666666667,-10.929293,2.644265
28424,89.96305555555556,7.1274204,4.4369206
28425,89.96222222222222,3.8605967,2.4649725
28426,89.96222222222222,9.2974,2.8492336
28427,89.95861111111111,3.1911561,2.4242487
28428,89.95861111111111,4.67417,1.9464521
28429,89.95805555555556,5.075587,2.0983677
28430,89.95722222222223,10.657432,1.9440267
28431,89.95555555555555,10.394637,6.857879
28432,89.9525,-11.083799,2.824828
28433,89.95194444444445,9.9394455,1.6593027
28434,89.95166666666667,3.7987905,3.0342505
28435,89.95,3.611015,2.7756257
28436,89.9486111111111,9.871776,2.8523571
28438,89.94833333333334,4.063053,3.8983278
28439,89.94722222222222,6.60182,0.8869791
28440,89.945,10.072858,1.415122
28441,89.94361111111111,8.784681,0.7392202
28442,89.94333333333333,3.2217493,3.6172278
28443,89.94277777777778,5.103714,2.1102357
28444,89.9413888888889,11.093338,5.529465
28445,89.94111111111111,3.1856718,4.563047
28447,89.93722222222222,10.491685,2.8288763
28448,89.93444444444444,5.1541533,1.9055414
28449,89.93388888888889,8.975435,7.334436
28450,89.93333333333334,10.999098,5.3742056
28451,89.93333333333334,8.411714,5.1910887
28452,89.93305555555555,9.044452,6.1112404
28454,89.93,2.6326745,3.3661988
28455,89.93,4.700236,4.9302998
28456,89.92833333333333,7.25277,4.34461
28457,89.92611111111111,6.685208,5.3427095
28458,89.92583333333333,7.988668,6.4858317
28459,89.92472222222223,9.759359,2.0519361
28460,89.92388888888888,3.589101,3.0436075
28461,89.92388888888888,-11.139825,2.870785
28462,89.92361111111111,2.5328016,2.074705
28463,89.92222222222222,7.5283623,2.6014514
28464,89.92194444444445,10.41841,5.7262554
28465,89.92083333333333,-2.7049189,15.789134
28466,89.91944444444445,11.799131,4.0602336
28467,89.9186111111111,10.718721,1.907167
28468,89.91805555555555,-10.929392,2.5776303
28469,89.91555555555556,5.871974,3.754913
28471,89.91111111111111,10.452666,3.5114672
28473,89.90916666666666,4.141,4.065949
28474,89.9088888888889,6.9528856,4.4928427
28475,89.9088888888889,10.493634,2.3832593
28476,89.90444444444445,7.648158,4.7145634
28477,89.9025,4.734857,4.9434342
28478,89.9011111111111,10.719991,5.572167
28479,89.89805555555556,2.6720092,3.3229728
28480,89.8963888888889,8.332289,4.9377146
28481,89.89305555555555,8.284925,3.5205934
28482,89.8925,8.208075,5.104106
28483,89.89083333333333,3.8878155,2.0322583
28484,89.89083333333333,6.666227,2.4464297
28485,89.88944444444445,3.2568746,6.8971453
28486,89.88777777777777,3.7715178,3.2756345
28488,89.88444444444444,5.504872,4.1347504
28489,89.88277777777778,10.963728,6.565572
28492,89.87972222222223,-10.688381,2.9845138
28493,89.8788888888889,11.214735,4.3452816
28494,89.8775,3.7652924,2.048226
28495,89.87666666666667,3.7114804,5.4086094
28496,89.87611111111111,-10.854188,2.6797974
28498,89.87527777777778,9.668452,1.8729888
28499,89.87444444444445,2.379894,3.6126175
28501,89.8725,2.922944,4.273687
28502,89.87138888888889,-10.768441,2.9453485
28503,89.8711111111111,9.170078,4.6461706
28504,89.87083333333334,3.2168992,2.8549385
28505,89.86722222222222,6.71842,3.405052
28506,89.86722222222222,2.0456414,2.9545593
28507,89.865,9.165329,5.9858513
28508,89.86416666666666,10.398975,6.9594913
28509,89.86416666666666,10.183979,3.58908
28510,89.86361111111111,3.2776668,1.675469
28511,89.86166666666666,9.59536,2.2167933
28512,89.86055555555555,-11.14905,3.117215
28513,89.86,11.918262,4.0079784
28514,89.85666666666667,-10.80203,3.0501697
28516,89.85638888888889,7.283157,4.2658234
28517,89.85555555555555,6.8316174,1.2877257
28519,89.85388888888889,10.452032,3.056596
28520,89.85222222222222,-10.802307,2.694897
28521,89.85194444444444,3.247294,6.9078546
28525,89.84805555555556,10.649099,7.1235166
28526,89.84777777777778,8.378605,7.788823
28527,89.8475,3.5674906,4.557082
28529,89.84611111111111,3.3934572,1.8181738
28530,89.84611111111111,12.325873,-11.234882
28532,89.84472222222222,5.1121144,2.393165
28533,89.84305555555555,10.151761,1.7498683
28534,89.84277777777778,7.716224,4.475443
28535,89.84194444444445,5.028176,1.8683265
28536,89.84194444444445,6.932094,4.3963957
28537,89.84138888888889,7.187036,4.490037
28538,89.84027777777777,7.284488,5.097493
28539,89.83916666666667,7.6063437,7.1261454
28540,89.83916666666667,10.331443,1.3898866
28541,89.8386111111111,4.3876085,5.0674577
28542,89.83777777777777,10.460758,1.4910511
28543,89.8375,8.780247,5.892214
28544,89.83638888888889,11.8486595,4.8009214
28545,89.83638888888889,7.5041595,2.6074362
28547,89.83333333333333,4.05484,4.3361216
28548,89.83277777777778,-8.690177,-6.3837285
28550,89.82916666666667,10.598242,1.4494845
28551,89.82777777777778,5.270357,6.587236
28552,89.8275,8.500011,6.922648
28553,89.82694444444445,4.2402797,5.0948443
28554,89.82694444444445,3.7806718,4.783985
28555,89.82666666666667,5.0459404,3.4072416
28556,89.82583333333334,11.59172,4.0958796
28559,89.82416666666667,9.362527,5.870852
28560,89.8236111111111,10.198919,1.8415964
28561,89.82194444444444,8.373259,7.1721673
28563,89.82166666666667,3.613988,1.9392713
28564,89.82138888888889,8.891493,6.791584
28565,89.82055555555556,8.905355,1.547891
28566,89.82055555555556,9.858277,3.527426
28567,89.81694444444445,6.206342,4.8783913
28568,89.81611111111111,2.7495449,1.3615658
28569,89.81583333333333,6.4442797,7.4146233
28570,89.81555555555556,4.208398,3.0496514
28572,89.81333333333333,6.0025063,3.4449856
28573,89.81305555555555,4.7497926,3.6454036
28574,89.8125,7.4072146,1.8340431
28575,89.81222222222222,2.6003263,2.2183628
28576,89.81194444444445,10.263503,1.5223906
28577,89.81083333333333,9.478284,2.0128202
28578,89.81083333333333,6.4635377,4.630828
28580,89.80972222222222,1.9878275,2.0237339
28581,89.80944444444444,6.8131685,1.1872534
28582,89.80944444444444,-11.115085,2.954897
28583,89.80555555555556,6.378292,2.480051
28584,89.80555555555556,8.369281,5.7192597
28585,89.80527777777777,7.6692896,5.8503385
28587,89.80444444444444,9.265738,7.7966
28588,89.80444444444444,7.525028,4.9421463
28589,89.80416666666666,-10.8287325,2.7216446
28590,89.80194444444444,7.638495,5.4252434
28591,89.80194444444444,-2.776027,15.661633
28592,89.80111111111111,8.854729,4.5025053
28593,89.80083333333333,3.8629396,2.453411
28594,89.80027777777778,8.489417,4.0609655
28595,89.79666666666667,3.9300742,4.3799253
28596,89.79666666666667,5.180356,4.1325274
28597,89.79638888888888,8.175553,0.9266996
28599,89.79416666666667,11.042892,1.8555048
28600,89.79055555555556,6.046993,3.7943063
28601,89.78972222222222,3.0745754,3.391969
28603,89.78944444444444,7.121113,4.39694
28606,89.78527777777778,7.2188554,5.214409
28607,89.7838888888889,10.5652485,6.9584517
28609,89.78111111111112,9.576694,4.5248294
28610,89.78055555555555,4.269068,4.8469863
28611,89.78027777777778,7.5645432,4.6081023
28612,89.78027777777778,-7.6568303,10.00177
28613,89.77944444444445,2.5612724,2.039808
28614,89.77888888888889,10.649494,3.319302
28615,89.77694444444444,4.282687,4.9148793
28616,89.77666666666667,3.3989003,1.8177903
