,TimeDiff,tweet_1st,tweet_2nd,Label
5971,166.99138888888888,8.656703,4.3721023,1
5979,166.91083333333333,10.191537,3.6949837,0
5986,166.87527777777777,5.365168,2.4495814,0
5991,166.86416666666668,8.852015,5.765372,1
6004,166.7813888888889,4.85742,3.4353533,1
6021,166.65944444444443,6.3875737,0.94254446,0
6032,166.55083333333334,8.556502,5.667124,0
6083,166.23555555555555,5.633345,1.8402954,0
6085,166.2313888888889,9.991603,0.5363385,1
6098,166.1161111111111,8.796334,4.3423057,0
6108,166.07055555555556,6.8657904,0.84342337,0
6120,166.0,7.781006,5.3995156,1
6131,165.88194444444446,5.461403,0.8995682,0
6134,165.8697222222222,8.265219,4.95731,1
6144,165.77722222222224,8.723463,4.438816,0
6154,165.72555555555556,6.928329,6.1091137,0
6200,165.39805555555554,10.060283,2.1878674,1
6223,165.27666666666667,6.218589,4.458872,1
6225,165.27333333333334,7.6065407,4.4746103,0
6280,164.96944444444443,5.7544646,2.9745834,0
6297,164.87027777777777,10.021973,0.018286753,0
6305,164.83416666666668,3.3053434,3.2732275,1
6315,164.78333333333333,8.97199,6.5422535,1
6316,164.77944444444444,7.133316,0.89453214,1
6322,164.7302777777778,6.5883574,0.73564565,0
6327,164.68666666666667,6.3779764,5.824242,1
6358,164.47083333333333,8.693012,3.5757952,1
6400,164.27944444444444,6.968421,0.5209534,1
6427,164.17527777777778,6.6240005,5.46618,1
6428,164.17111111111112,7.826162,0.9096953,0
6441,164.13194444444446,10.597133,3.4249551,1
6477,163.99166666666667,6.778915,4.7346063,1
6487,163.9272222222222,8.384583,7.276388,1
6496,163.87027777777777,7.957071,4.9445667,1
6563,163.45805555555555,6.582702,0.77214444,0
6564,163.45472222222222,9.143704,4.2546563,1
6643,162.85416666666666,8.534954,4.6088166,0
6672,162.64416666666668,7.6753755,1.1014632,0
6676,162.63166666666666,6.418667,0.5059948,0
6682,162.59833333333333,8.689488,3.2191205,0
6694,162.55805555555557,6.5239224,0.74626625,0
6729,162.32861111111112,8.357672,3.8512154,1
6758,162.02916666666667,6.1235805,-0.25699207,1
6767,161.99305555555554,6.118012,-0.22881992,1
6777,161.88611111111112,11.33773,4.18559,0
6780,161.8775,5.8058634,1.849424,1
6808,161.6063888888889,6.1253867,-0.24661884,1
6810,161.5975,6.731226,0.74419963,0
6834,161.4386111111111,8.816178,4.08424,1
6844,161.4175,6.476151,0.63083315,0
6875,161.27666666666667,5.571093,2.4417405,1
6883,161.25027777777777,5.45395,2.8548353,0
6888,161.20055555555555,6.886889,0.82550246,0
6900,161.15444444444444,7.527177,2.8761644,1
6901,161.15083333333334,7.3946595,3.759576,1
6917,161.09472222222223,7.54191,3.1495702,1
6950,160.9502777777778,6.7078366,4.702788,1
6951,160.94083333333333,8.940194,4.310075,1
6962,160.87055555555557,7.0385704,5.2656116,1
6966,160.8661111111111,8.767774,3.947179,1
6970,160.83694444444444,7.649341,5.2663035,1
6971,160.83388888888888,7.1914377,0.6709136,0
6983,160.77916666666667,5.493886,2.8304226,0
6988,160.74805555555557,5.7609963,1.8501946,0
6996,160.69916666666666,3.613491,3.1569679,0
7016,160.59055555555557,6.6646113,3.054492,1
7049,160.4438888888889,5.7720714,1.8999065,1
7073,160.32083333333333,4.9324584,3.273518,0
7074,160.3125,6.92792,0.89314276,0
7122,160.0611111111111,7.521516,4.3236647,0
7158,159.90472222222223,7.0043025,4.154942,1
7173,159.8025,7.047092,4.488207,0
7191,159.70166666666665,5.486522,1.9205968,0
7195,159.67805555555557,8.467937,6.9027734,0
7200,159.63305555555556,6.178125,1.3625916,1
7236,159.45,5.981956,2.0870788,0
7243,159.43,12.148516,0.18121651,1
7266,159.28805555555556,8.774542,1.0793691,0
7276,159.2447222222222,7.3879037,0.90381473,0
7307,159.08972222222224,6.0376987,3.0399868,0
7326,159.04,6.980971,3.8288832,1
7348,158.91972222222222,8.498602,1.8706585,1
7399,158.61166666666668,7.17727,2.8891826,1
7401,158.60611111111112,4.959771,3.8286293,0
7406,158.59333333333333,2.1442945,2.6060987,0
7429,158.50444444444443,5.931643,5.5556827,0
7494,158.1211111111111,6.5989685,2.5642233,1
7510,158.02277777777778,10.326985,2.497508,0
7522,157.97555555555556,8.773114,3.7290356,1
7524,157.95888888888888,6.5396037,3.320454,0
7525,157.9561111111111,5.488938,1.5092099,0
7527,157.94805555555556,8.081766,1.7840528,1
7544,157.8322222222222,6.3104453,3.9772723,1
7559,157.7002777777778,9.482459,1.8291655,1
7564,157.68972222222223,8.659118,1.2555783,0
7585,157.58388888888888,7.4816346,4.9766803,1
7598,157.52388888888888,5.606954,1.5684506,0
7608,157.48833333333334,7.078729,0.5380797,0
7614,157.47083333333333,7.236119,4.54031,0
7620,157.4411111111111,6.526003,0.8218194,1
7623,157.38333333333333,7.9446054,1.3202953,1
7627,157.36138888888888,3.1370738,3.117102,1
7631,157.33666666666667,6.627819,4.1806574,0
7640,157.27416666666667,9.030148,5.4939184,1
7652,157.19861111111112,5.9954333,1.8127415,0
7678,157.00027777777777,7.076033,4.428544,0
7776,155.96416666666667,7.278065,3.0265138,1
7778,155.93083333333334,8.872814,4.4318776,1
7782,155.8438888888889,8.802871,4.1923428,1
7786,155.7411111111111,8.251411,5.1669645,1
7787,155.73361111111112,10.223781,2.9223034,1
7795,155.59666666666666,7.9205947,5.1835084,1
7812,155.395,2.8587053,2.1902497,0
7820,155.3,8.871041,4.401112,1
7821,155.29472222222222,7.706554,4.60483,1
7828,155.20888888888888,8.160933,1.3031156,0
7836,155.12444444444444,6.9666357,4.1463017,1
7851,154.92944444444444,6.988771,6.110203,0
7855,154.88083333333333,8.57202,5.004814,1
7864,154.76361111111112,6.8215117,2.0501413,0
7865,154.75,8.5526,4.9932585,1
7878,154.4961111111111,3.9488285,2.2804682,1
7886,154.26666666666668,8.490902,1.2437454,0
7897,154.00055555555556,7.7784867,5.3427978,1
7899,153.88916666666665,5.174729,1.847517,0
8040,149.22027777777777,8.787908,4.413527,1
8054,149.02194444444444,6.5038376,0.5726492,0
8067,148.77333333333334,9.304794,2.1734955,1
8085,148.56555555555556,9.613229,1.8953819,0
8093,148.41666666666666,9.927244,4.036805,1
8113,148.15,11.056502,4.430805,0
8123,148.01055555555556,7.4362082,1.4537122,0
8129,147.9225,6.2465,3.0328052,1
8149,147.71333333333334,5.5729814,3.0920274,0
8150,147.70805555555555,8.134187,1.1455379,0
8165,147.56027777777777,8.266925,4.389653,0
8185,147.3986111111111,3.6900008,3.084009,1
8200,147.2736111111111,4.842691,1.1777285,0
8224,147.0438888888889,5.3787174,2.7548141,0
8229,147.02527777777777,8.672898,1.6284194,0
8286,146.4452777777778,9.157531,4.5594625,0
8305,146.27805555555557,5.4962482,2.6712985,1
8318,146.1472222222222,4.1468987,1.6641208,0
8321,146.12277777777777,5.5138526,1.4946141,1
8334,145.995,9.442485,5.205765,0
8343,145.94083333333333,9.679832,2.2528527,0
8377,145.7511111111111,8.818992,4.5389853,1
8382,145.6825,6.9372363,0.8075406,0
8435,145.30222222222224,7.283207,1.5267422,0
8481,144.89166666666668,5.6009483,1.2024928,0
8508,144.73194444444445,8.421467,7.7941747,0
8528,144.5563888888889,6.3296714,3.579737,0
8542,144.49055555555557,6.5568843,0.6511508,0
8579,144.19194444444446,6.349618,0.48338357,0
8583,144.17805555555557,4.9111147,6.420304,0
8599,144.08333333333334,8.818188,4.896737,1
8631,143.83666666666667,8.568302,7.2836423,0
8633,143.8327777777778,4.9212537,4.294424,0
8733,143.0966666666667,8.652652,4.6478558,1
8755,142.99472222222224,7.2886643,0.8264073,1
8759,142.97250000000005,7.0944195,2.6242468,1
8775,142.89583333333334,7.3579206,4.494875,0
8789,142.76944444444447,7.9219036,4.52818,0
8838,142.32138888888892,9.982158,3.115192,1
8875,142.01305555555558,8.511656,3.6821604,1
8886,141.91722222222225,6.5026402,1.9436016,1
8915,141.77416666666667,5.2253127,5.814992,0
8927,141.705,8.286602,6.9411964,1
8942,141.56222222222223,6.027924,1.9056349,0
8946,141.54250000000002,9.974027,0.13719817,1
