,TimeDiff,tweet_1st,tweet_2nd,Label
15198,111.23944444444444,4.8728094,3.4378803,1
15222,111.19055555555556,7.4024415,3.154347,0
15285,111.08527777777778,6.0167985,4.0659037,1
15292,111.07777777777778,5.277908,6.5618258,0
15331,111.0125,5.21963,6.3386073,0
15366,110.94666666666669,5.2660885,5.6014132,0
15375,110.93083333333334,6.466544,2.4568934,0
15406,110.87527777777778,8.301842,1.8178629,1
15418,110.83722222222222,4.1182775,1.4026313,0
15423,110.82305555555556,5.2354918,3.5118158,0
15445,110.79055555555556,5.1892953,3.291522,1
15489,110.73333333333332,10.382903,2.0407135,0
15492,110.72833333333334,7.0290585,1.6049024,1
15494,110.72666666666667,9.402256,2.5491695,1
15497,110.72055555555556,6.25634,0.8806149,0
15500,110.71888888888888,6.3930836,4.4318757,1
15629,110.44694444444444,7.4160433,2.8936694,0
15659,110.4113888888889,7.87568,1.1497853,1
15672,110.37166666666668,10.229984,6.571102,1
15676,110.36555555555556,6.9445148,3.4971652,1
15681,110.36111111111111,10.300972,3.1059496,1
15683,110.35861111111112,7.0463376,4.3912,0
15697,110.3463888888889,9.040865,6.0244746,1
15712,110.30916666666668,7.587074,1.839501,1
15753,110.25972222222222,7.516524,3.4563367,0
15790,110.21194444444444,6.51086,2.9326327,1
15811,110.17472222222224,9.22852,5.3518987,0
15957,109.94222222222224,7.6525545,3.6594675,1
16064,109.7538888888889,6.703715,1.6146924,1
16085,109.7161111111111,7.3630724,3.3613737,0
16117,109.64666666666666,6.391544,0.4886976,0
16138,109.60111111111112,8.537084,1.8582942,1
16177,109.53111111111112,8.626358,2.0902057,1
16232,109.43916666666668,7.3685303,4.1128173,1
16233,109.43444444444444,7.097921,1.6258208,0
16269,109.3711111111111,9.466173,3.6730542,1
16283,109.33194444444445,6.7577,1.82256,1
16294,109.32333333333334,5.7686234,2.3860655,0
16302,109.30166666666666,7.806408,1.2200125,1
16348,109.23666666666666,6.3751316,3.466432,1
16379,109.16472222222222,9.136171,5.1090283,1
16430,109.04694444444443,12.171941,0.15560444,0
16453,109.0111111111111,9.55299,2.1811588,0
16491,108.97,6.656592,2.685595,1
16524,108.89916666666667,5.6647487,5.636245,0
16566,108.82861111111112,6.9709787,2.7537608,1
16578,108.7875,4.839676,3.471445,0
16595,108.74416666666669,6.6613517,3.1999233,1
16750,108.04305555555555,5.7756057,2.4620147,0
16753,108.02388888888888,7.680628,4.099404,1
16867,107.49083333333331,7.063108,0.24800025,0
16880,107.41527777777776,5.8972297,2.049114,0
16915,107.2838888888889,7.669118,7.6684756,0
17005,107.00083333333332,7.0377054,4.050275,1
17037,106.95027777777776,6.536073,-0.48286802,1
17108,106.62583333333332,7.037896,4.074406,1
17137,106.53416666666666,8.769398,5.8866696,0
17143,106.50527777777778,10.055983,0.5350147,1
17156,106.45333333333332,9.410728,2.4126685,1
17217,106.1175,5.982623,1.2458333,1
17223,106.09388888888888,6.808346,3.2075655,1
17249,105.97694444444444,7.785223,4.3404183,1
17263,105.89833333333333,5.7297606,2.6159205,1
17317,105.58722222222222,6.9913487,3.060869,1
17349,105.39194444444443,10.268201,6.6145616,1
17371,105.2575,5.751389,0.81013685,1
17417,105.0325,5.7020864,3.237687,0
17464,104.73222222222222,1.9834049,3.4842675,0
17465,104.72638888888888,6.0098405,3.419757,0
17515,104.46555555555555,4.0446935,3.150319,1
17553,104.28,7.3646245,3.8591027,1
17561,104.24055555555556,6.1945844,3.7470062,1
17594,104.1211111111111,10.168074,6.5110383,1
17610,104.03305555555556,10.173464,1.7753876,0
17643,103.8975,6.4148436,3.0971029,0
17671,103.735,7.498437,3.9017637,0
17677,103.69277777777778,7.5292716,4.0337405,1
17746,103.31527777777778,6.8099365,1.7006325,1
17757,103.25722222222224,4.565459,4.2842016,1
17778,103.13972222222222,5.479624,3.5876932,1
17789,103.10583333333334,8.007875,3.7947474,1
17791,103.1025,10.028427,0.65340346,1
17824,102.96277777777776,7.1995482,3.7143471,1
17839,102.90777777777778,6.6514606,2.0562294,1
17845,102.89111111111112,8.3454895,3.9196644,1
17860,102.83472222222224,6.43852,3.2063336,0
17868,102.805,7.3704095,2.9164608,1
17885,102.7225,5.7599125,3.595437,0
17981,102.40972222222224,5.521336,6.812406,1
18011,102.29277777777776,7.3281827,3.0200806,0
18027,102.2525,6.6048646,2.1051974,1
18034,102.21944444444443,5.498696,4.3925443,0
18091,102.05194444444444,5.7456975,2.3946366,1
18093,102.04666666666668,5.928916,-0.21641079,1
18097,102.04083333333334,5.93437,-0.21810696,1
18101,102.03222222222222,5.9424505,-0.22175613,1
18110,102.00166666666668,5.9362617,-0.21719593,1
18117,101.98666666666666,5.936051,-0.21980004,1
18160,101.87694444444443,7.864595,1.701785,1
18169,101.85333333333334,3.4538634,2.8252437,0
18208,101.75555555555556,2.2798018,3.4588308,0
18262,101.63138888888888,9.36938,2.2770925,0
18266,101.62222222222222,8.90077,2.102779,1
18311,101.54972222222224,6.104683,1.0463454,0
18324,101.52361111111112,5.230152,3.6744194,0
18347,101.49222222222222,6.204945,1.9245043,0
18357,101.47305555555556,5.9357924,-0.21741983,1
18396,101.40444444444444,6.5777783,2.9352052,1
18444,101.3338888888889,6.6150103,3.3884957,1
18462,101.3086111111111,6.6573615,2.9597135,1
18469,101.29805555555556,5.18354,4.0832047,0
18476,101.29388888888889,8.507297,2.1504335,1
18491,101.26666666666668,7.883672,3.8953233,1
18496,101.25638888888888,6.2938147,1.6091584,1
18549,101.1661111111111,10.830714,5.9204407,1
18617,101.05638888888888,6.8896294,5.0889378,1
18668,100.96194444444444,10.306955,6.705208,1
18692,100.92972222222222,7.3422604,0.58689654,1
18727,100.88861111111112,6.116813,4.1832743,1
18732,100.87583333333332,7.2905416,1.5743732,0
18745,100.85527777777776,7.325581,0.613872,1
18753,100.84166666666668,9.513693,2.34668,1
18759,100.83333333333331,7.339223,0.6123196,1
18763,100.83,5.8977532,4.657624,1
18784,100.78333333333332,7.324275,0.61562395,1
18793,100.77388888888888,7.8554125,4.0838113,0
18809,100.75777777777778,8.469616,1.8717599,1
18839,100.71,8.298003,5.70385,0
18856,100.67916666666666,11.772281,3.9434383,0
18972,100.54638888888888,8.129688,7.483765,0
18997,100.51583333333332,4.969891,3.4515421,1
19044,100.45777777777778,7.3761945,3.2678976,1
19053,100.44777777777776,4.4885707,2.976077,0
19068,100.42611111111113,10.856518,5.954559,1
19078,100.41333333333333,7.932976,1.4389985,1
19112,100.36111111111111,3.6379974,4.5782104,1
19115,100.35333333333334,10.317326,2.486736,0
19138,100.31444444444443,8.684591,4.1537657,1
19155,100.2911111111111,9.636478,1.841287,0
19157,100.28861111111112,9.309105,2.1338825,1
19201,100.23388888888888,8.065925,7.421304,1
19229,100.19833333333334,6.801129,3.422686,0
19249,100.17472222222224,7.1823416,3.8452086,0
19288,100.09972222222224,8.576996,5.816552,1
19347,100.01777777777778,3.7593265,3.6162071,1
19403,99.94611111111112,6.7661285,3.0086567,1
19420,99.915,9.9488535,3.4093347,0
19485,99.83416666666666,10.324693,6.7336526,1
19521,99.7825,8.092108,2.735723,1
19522,99.78194444444443,7.022671,3.9710314,1
19526,99.77361111111112,8.199376,1.9836098,1
19550,99.74222222222222,8.26228,5.6940646,1
19571,99.71972222222222,7.1149554,4.077661,0
19685,99.58722222222222,6.4822187,2.9978335,1
19724,99.55388888888888,7.964391,4.1675706,0
19760,99.51694444444443,10.052644,0.5165285,1
19796,99.47055555555556,9.418479,3.645795,1
19861,99.41638888888887,6.274094,3.3432527,0
19872,99.4011111111111,7.5940623,7.455609,1
19879,99.39166666666668,5.410044,3.592029,0
19896,99.37194444444444,8.425416,7.363814,1
19915,99.34,10.077475,0.5603398,1
20022,99.225,8.980882,5.726791,1
20030,99.21694444444444,5.755165,1.8885574,0
20084,99.16361111111112,6.172525,2.020084,1
20107,99.14611111111113,9.210722,2.0023441,1
20163,99.08472222222224,4.7349963,6.5841093,1
20188,99.0586111111111,7.0154095,1.7534406,1
20197,99.05333333333331,7.0093327,2.3701143,1
20214,99.03916666666667,8.628009,1.887696,1
20221,99.03166666666668,8.271863,6.521532,1
20228,99.02527777777776,5.4606657,1.8447222,0
20243,99.0075,10.736271,5.8233585,1
20270,98.98472222222222,3.9932244,4.1198077,1
20322,98.93138888888888,5.962741,1.7483869,1
20336,98.91805555555555,7.1258965,0.73060447,0
20338,98.91694444444444,4.9872627,2.2327476,1
20347,98.91083333333331,5.3709,3.5356202,0
20352,98.90722222222222,5.0331326,2.587106,1
20355,98.90333333333334,7.396339,3.2120905,1
20381,98.88083333333331,4.52629,3.1994312,1
20382,98.88055555555556,7.4901805,3.740811,0
20403,98.86138888888888,8.102476,4.085979,0
20507,98.7625,5.1764884,3.6286812,1
20543,98.71972222222222,6.1715364,3.7489064,1
20566,98.69777777777776,6.2821817,5.9647794,1
20734,98.51305555555555,8.185598,3.9404242,0
20744,98.5,7.778343,2.870018,1
20762,98.48083333333334,4.674098,2.138253,0
20764,98.47972222222222,6.6832166,2.0238032,1
20766,98.47583333333333,10.007633,3.0559254,0
20792,98.4425,6.720735,2.175894,0
20798,98.43888888888888,6.8794155,3.2227511,1
20827,98.3938888888889,5.8836894,2.625936,1
20831,98.39222222222222,7.9415154,3.7655683,1
20909,98.31611111111113,10.111986,0.49687088,1
20930,98.29444444444444,10.087598,0.4967424,1
20967,98.24777777777778,9.353453,2.1627924,0
20998,98.22166666666666,5.2708907,3.5473802,1
21062,98.15555555555557,9.059036,5.995183,1
21063,98.15527777777778,10.320538,2.2864974,1
21089,98.12611111111111,9.713452,3.1273303,1
21111,98.10666666666668,10.859074,5.9711328,1
21121,98.09916666666666,7.3648396,4.0295362,1
21201,98.02333333333333,4.7372565,3.4178643,1
21315,97.90388888888889,8.3050585,6.764462,1
21356,97.86638888888888,12.206922,0.14571534,1
21421,97.81694444444445,5.874186,4.4267216,1
21469,97.76611111111112,4.375657,3.5209682,1
21524,97.70111111111112,7.5748234,3.3407373,0
21541,97.68083333333334,7.4211664,1.9667139,1
21557,97.6625,7.8363924,7.529645,1
21568,97.65055555555556,9.027591,3.2065496,1
21585,97.63,7.6744723,4.6053963,0
21605,97.60333333333334,6.927518,1.6035463,1
21612,97.6,6.9851017,2.6951168,1
21728,97.4563888888889,7.801427,3.7003498,1
21741,97.44388888888888,9.770675,1.9354014,1
21751,97.42722222222224,6.4510045,1.8667034,1
21779,97.39722222222224,7.780597,4.642391,0
21820,97.35777777777778,6.3592234,1.8707312,1
21825,97.35083333333333,3.768902,2.9985325,0
21826,97.35027777777778,8.349122,7.5908546,1
21853,97.3313888888889,7.7044992,1.5841582,0
21865,97.32111111111112,8.047967,4.6509085,1
21869,97.31916666666666,6.4084635,3.544814,1
21905,97.27888888888889,6.337118,1.8704427,1
21921,97.26333333333334,10.034359,2.4725146,1
21976,97.21111111111112,10.615209,5.878762,1
22039,97.12666666666668,8.154332,0.96282476,1
22049,97.11527777777778,6.6783524,1.8433338,1
22057,97.10944444444443,7.4733415,3.7160742,1
22067,97.0911111111111,10.283852,5.5567484,1
22093,97.0575,10.313324,2.0028167,0
22102,97.03888888888888,7.6687794,4.427218,0
22114,97.02722222222222,10.668258,5.7499824,1
22183,96.95305555555557,6.9083757,5.0218706,1
22281,96.83361111111113,9.401951,2.4142542,1
22294,96.82055555555556,7.949487,7.644387,0
22323,96.78527777777778,8.029358,7.308429,1
22338,96.76611111111112,8.482816,5.3364234,1
22434,96.64027777777778,12.21061,0.1406486,0
22537,96.51138888888887,6.6876864,3.4498749,1
22602,96.42277777777778,6.379686,2.360823,0
22609,96.41027777777778,6.75787,5.0924582,0
22618,96.4025,6.8369,5.0940795,0
22631,96.38361111111112,7.7608566,1.6887321,1
22647,96.36361111111113,8.4318905,3.9641044,1
22652,96.35638888888889,7.8930435,4.2816515,1
22668,96.33972222222222,6.244651,1.4745659,1
22673,96.33111111111111,4.698266,3.4190056,1
22742,96.24527777777776,6.794248,3.3029528,1
22748,96.2375,7.2810597,3.834731,1
22769,96.19833333333334,10.581507,5.7324777,1
22816,96.125,5.5923758,3.6357749,1
22846,96.08194444444445,7.4907384,4.3744445,1
22874,96.03444444444445,6.1828947,2.9478614,1
22919,95.9563888888889,7.628359,5.451586,1
22953,95.90333333333334,5.1207304,1.7422485,0
23002,95.84805555555556,2.2436132,3.664688,0
23018,95.82,5.5295763,5.9690366,1
23051,95.76472222222222,7.8485465,1.2483212,1
23173,95.55638888888888,5.318413,2.213036,1
23176,95.55333333333331,5.4824243,6.30021,1
23195,95.5125,5.2561355,6.3528585,1
23244,95.43972222222222,3.0575526,2.677859,1
23260,95.41666666666669,4.885177,3.5108001,1
23270,95.40638888888888,7.627593,5.492778,1
23280,95.38916666666668,6.821024,1.8219781,1
23333,95.33583333333333,3.6674685,4.45507,0
23387,95.26222222222222,8.316606,7.0275807,1
23405,95.24,6.6810265,3.043725,1
23472,95.17138888888888,7.974052,5.3076715,0
23486,95.1575,6.5836673,3.6090832,0
23490,95.14722222222224,7.5495195,5.188684,1
23537,95.09555555555556,11.135743,5.1229353,1
23546,95.0825,7.995795,4.623026,0
23580,95.03361111111111,10.2128725,5.522588,1
23623,95.0,9.235841,4.891812,1
23624,94.99861111111112,4.6133523,3.4371035,1
23643,94.9725,6.113777,3.8875456,0
23728,94.87777777777778,8.538945,7.264386,1
23739,94.86861111111112,7.4851346,4.335487,0
23747,94.85694444444444,5.6293945,3.532101,1
23768,94.83694444444444,7.3176327,3.0205727,0
23841,94.74083333333331,7.320856,3.3526733,0
23847,94.73194444444444,7.528525,4.6313944,1
23889,94.66666666666669,7.5389166,3.4917345,1
23917,94.62833333333332,10.407824,3.113164,0
24013,94.53111111111112,10.94805,4.415713,0
24030,94.50083333333332,7.2818685,1.407217,0
24054,94.46638888888889,10.016926,6.0654244,1
24085,94.41222222222224,3.4130888,3.6346939,0
24105,94.39416666666666,10.140274,5.513294,1
24126,94.36416666666666,5.152192,2.1897218,0
24162,94.32833333333332,8.265977,1.7418123,1
24237,94.23472222222222,7.8912816,3.8946345,1
24261,94.2025,9.269848,7.5015864,1
24270,94.19666666666669,7.079344,0.89109695,0
24378,94.09,7.278006,4.0645657,1
24423,94.05416666666666,7.677498,3.2207925,1
24425,94.05277777777778,5.630476,3.6688461,1
24439,94.04,6.713258,2.2825232,1
24450,94.03222222222222,4.7937617,3.4533348,1
24507,93.9825,7.6100245,4.530055,0
24519,93.9575,7.5736485,3.749466,1
24522,93.95333333333332,6.0709453,1.5686748,1
24633,93.81888888888888,7.1001368,3.1238544,0
24647,93.80694444444444,7.404688,1.557034,1
24695,93.75555555555556,8.238523,7.320822,0
24718,93.72694444444444,5.022299,3.442203,0
24786,93.65777777777778,7.7966866,3.8403409,1
24833,93.59972222222224,6.5789566,1.8548706,0
24845,93.58944444444444,6.665929,2.9059324,1
24882,93.54944444444445,6.459879,3.3853257,0
25004,93.40277777777776,2.7522185,2.1367493,0
25008,93.39861111111112,7.395558,3.4299254,0
25029,93.37666666666668,9.385381,4.9554257,0
25075,93.32472222222222,3.7106006,3.7247188,0
25094,93.30722222222222,7.347597,3.3004143,0
25143,93.25111111111111,10.510266,4.978698,1
25145,93.25055555555556,6.2771945,1.4715377,1
25170,93.22638888888888,8.569452,5.1266665,1
25184,93.22,5.301406,3.6222794,0
25236,93.17777777777778,9.427864,2.4492998,0
25342,93.08638888888888,8.676533,5.5349946,0
25381,93.06361111111111,8.157966,4.216161,1
25385,93.06277777777778,7.680981,6.898949,0
25425,93.02666666666669,5.9292827,1.8887074,0
25445,93.01055555555556,6.794353,3.1456633,1
25554,92.90777777777778,6.0081596,4.0584593,1
25564,92.90194444444444,7.388926,1.7340834,1
25580,92.8788888888889,8.341913,6.8712935,0
25582,92.87833333333332,7.5625234,3.5106888,1
25707,92.73972222222224,7.3521185,3.0626323,0
25777,92.67611111111113,6.82846,3.561756,1
25844,92.61194444444445,9.905032,0.80094695,1
25899,92.54555555555557,7.731643,4.7085533,1
25917,92.52694444444444,8.525422,2.1670713,1
25944,92.49888888888889,7.8315973,4.141673,0
26016,92.39972222222222,6.0430093,3.367807,0
26018,92.39777777777778,8.532691,4.322112,1
26055,92.36027777777778,5.0502033,6.5091863,0
26064,92.35083333333333,6.654266,0.7775222,0
26094,92.3086111111111,7.9839754,2.068396,0
26143,92.25083333333332,6.245253,1.4801189,1
26168,92.23027777777776,5.3652363,3.580261,1
26184,92.20916666666666,5.9229155,4.724567,1
26224,92.14805555555556,8.795048,7.4608965,0
26239,92.13194444444444,3.4262073,3.034884,1
26278,92.09166666666668,6.3458223,5.063843,1
26325,92.05444444444444,5.325548,6.2203097,1
26334,92.03861111111112,8.67264,3.7212849,1
26336,92.03555555555556,6.691933,3.7582717,1
26352,92.01833333333332,6.886126,3.62004,1
26364,92.00361111111113,7.7175136,6.92698,0
26379,91.99333333333334,7.338856,3.0626943,0
26387,91.97916666666669,8.543868,6.4602532,1
26457,91.90666666666668,9.937394,5.360228,1
26463,91.9036111111111,6.881491,4.0238767,0
26471,91.89555555555556,10.088505,5.532803,0
26486,91.87722222222222,10.760096,4.800827,1
26579,91.77694444444444,9.438364,5.2939067,1
26588,91.7688888888889,7.0319686,2.356251,0
26615,91.74777777777778,6.853289,4.33261,0
26647,91.71277777777776,5.3412976,6.5473895,1
26669,91.69527777777778,3.5218842,4.635072,1
26674,91.69055555555556,6.88773,3.850071,1
26680,91.68444444444444,6.2595015,3.409568,0
26742,91.6125,9.059243,4.4535193,1
26757,91.6036111111111,6.929735,3.7343,1
26796,91.56138888888889,7.3180084,3.2651732,0
26805,91.55333333333331,7.2214966,0.6030525,0
26827,91.53277777777778,5.976374,0.72145593,1
26846,91.51722222222222,3.7561147,2.7337303,0
26868,91.5,6.8593287,3.148355,0
26878,91.48527777777778,5.321944,3.5528939,0
26914,91.44888888888887,7.4803195,4.0708876,1
26941,91.42333333333332,6.6950727,1.9754953,1
26956,91.40777777777778,8.718308,4.267256,1
26958,91.40638888888888,5.73329,1.0580268,0
27005,91.34972222222224,7.4088316,1.4538258,0
27025,91.32666666666668,6.1762247,4.6218786,1
27078,91.28305555555556,9.379881,2.4177418,1
27105,91.25138888888888,6.2006683,1.4688715,1
27110,91.24805555555557,9.277908,2.62156,1
27113,91.245,5.4406047,3.5857587,1
27135,91.22527777777778,8.092949,2.196545,1
27153,91.21305555555556,7.3835745,1.6058341,0
27164,91.20333333333332,7.4820027,3.9558954,1
27181,91.19083333333332,8.5088215,4.8706374,0
27183,91.18861111111111,4.7363753,2.838876,0
27184,91.18833333333332,10.330797,5.7353854,1
27194,91.1836111111111,10.053771,4.193732,1
27204,91.17555555555556,5.836123,3.6302977,1
27245,91.14888888888888,6.766707,3.488768,0
27252,91.1438888888889,6.358883,4.3027854,1
27269,91.13111111111112,3.7818208,3.4397202,0
27321,91.08583333333333,6.936415,3.55053,1
27325,91.08027777777778,4.7141886,4.1702027,0
27330,91.07472222222222,10.901091,3.449676,0
27373,91.03222222222222,5.723298,2.8860612,0
27475,90.9336111111111,7.2522335,2.7333622,1
27512,90.89361111111111,7.214532,2.6016238,1
27530,90.86694444444444,7.1336255,4.115328,0
27697,90.70083333333334,10.703147,3.4900942,1
27851,90.53472222222224,5.0182304,2.963941,1
27868,90.51388888888889,6.6267977,2.4998298,1
27883,90.50083333333332,6.6253676,1.3222051,1
27948,90.43611111111112,8.037064,7.197953,0
28036,90.3463888888889,8.348939,3.0531535,0
28046,90.33611111111112,8.239714,2.9593089,1
28058,90.31611111111113,6.853625,4.21241,1
28089,90.28694444444444,7.13547,0.55760396,1
28255,90.13972222222222,9.403955,2.8216944,1
28260,90.13777777777776,6.2693686,4.2607956,1
28317,90.07972222222222,4.2209177,4.60868,0
28330,90.06194444444445,8.580741,5.9053574,1
28421,89.96555555555555,6.4713535,3.4522755,1
28472,89.91083333333333,10.346804,3.9718394,1
28487,89.88472222222222,7.504741,5.0962763,1
28497,89.87555555555555,5.9525795,4.2925572,0
28531,89.84472222222222,7.0733056,3.241069,0
28558,89.82416666666667,9.392032,2.3602147,1
28571,89.81527777777778,11.6679535,4.1659846,0
28668,89.72972222222222,11.547553,4.167265,1
28684,89.70694444444445,3.316831,3.0419307,1
28694,89.69555555555556,2.4445095,3.658954,0
28706,89.68166666666667,6.242088,4.979658,0
28746,89.65,8.442559,2.343899,0
28758,89.64111111111112,5.8574367,1.637431,1
28794,89.6036111111111,6.670707,3.2302754,0
28826,89.57666666666667,10.439104,6.5361853,1
28911,89.50305555555556,8.592465,4.5661445,1
28999,89.43305555555555,6.480204,1.6969293,1
29032,89.39944444444444,4.245983,2.4349663,1
29051,89.3825,10.317233,4.575821,0
29061,89.36527777777778,5.4390135,3.3195484,0
29068,89.35944444444445,11.211825,4.4677086,1
29102,89.33416666666666,6.785989,2.9412484,1
29103,89.33416666666666,4.841431,3.4407606,0
29140,89.29472222222222,3.5737422,3.0562453,1
29248,89.22222222222223,5.4811764,2.3538253,1
29279,89.1975,6.8864784,3.9773688,1
29325,89.15583333333333,8.004526,5.3014145,0
29363,89.1175,4.784416,3.5066252,0
29380,89.10833333333333,7.1964936,1.267029,1
29389,89.10027777777778,5.938797,3.1562219,0
29407,89.09083333333334,7.774302,4.030764,0
29410,89.08916666666667,7.224938,4.052898,0
29415,89.08666666666667,6.4758162,0.50927866,0
29420,89.08416666666666,6.2366457,1.4496387,1
29431,89.07611111111112,4.990306,6.674664,1
29502,89.03527777777778,6.3654747,0.4846027,0
29508,89.03277777777778,4.9059978,1.9686967,0
29610,88.97305555555556,8.945837,6.3558135,0
29636,88.9563888888889,5.1573577,3.903295,0
29663,88.94222222222223,6.863976,1.8723123,1
29702,88.91722222222222,6.9029803,1.1975776,1
29723,88.89777777777778,8.844108,7.572338,0
29805,88.81888888888889,4.308943,3.1595545,0
29880,88.75111111111111,3.915729,2.0826154,1
29883,88.75027777777778,7.977027,5.256695,0
29925,88.71472222222222,6.7462916,3.497695,1
29941,88.70277777777778,3.5761447,3.0848944,1
29960,88.6875,7.602446,2.3098428,1
29966,88.68083333333334,9.930484,2.0954318,1
30142,88.525,9.305193,3.7434888,1
30155,88.515,7.0038595,3.9063613,1
30170,88.50555555555556,6.681777,2.3986008,1
30193,88.49083333333333,4.355913,0.82708246,1
30275,88.43194444444444,6.2026196,1.3998477,1
30288,88.42583333333333,6.8738246,4.3517175,0
30350,88.37194444444444,6.4906116,4.6885567,1
30353,88.36916666666667,5.287175,3.6011796,1
30359,88.36194444444445,6.53607,0.62778497,0
30490,88.25194444444445,5.3429565,3.5550678,1
30503,88.24055555555556,9.981429,6.131383,1
30573,88.18833333333333,7.2505174,3.83598,0
30614,88.16027777777778,8.079604,5.306941,0
30660,88.12472222222222,11.367838,4.204994,1
30673,88.1175,4.4035125,2.4953778,1
30708,88.085,7.7897906,5.362591,1
30751,88.05111111111111,9.566678,2.868373,1
30821,87.98388888888888,6.6014605,1.6921576,0
30839,87.96638888888889,7.184423,0.39398462,0
30851,87.95527777777778,7.556172,0.64787155,0
30932,87.88916666666667,8.619194,5.7692504,1
30966,87.86138888888888,8.39944,6.909052,0
30972,87.8536111111111,5.3876624,5.6522446,1
30989,87.84055555555555,6.500857,1.3205692,0
31061,87.775,9.097669,2.483316,1
31076,87.7575,8.742975,7.242734,0
31098,87.73416666666667,10.528421,5.2054815,1
31108,87.72083333333333,6.4040713,3.2477973,0
31153,87.66388888888889,8.14457,4.179953,1
31154,87.66361111111111,5.3207803,3.5947204,0
31156,87.66305555555556,9.014011,2.2266252,0
31178,87.63416666666667,6.575604,-0.5117528,0
31208,87.59666666666666,9.66476,1.8404853,0
31219,87.57916666666667,8.833852,1.4959174,1
31226,87.57388888888889,4.868239,4.640536,1
31230,87.57,6.8962317,3.6609254,1
31285,87.46722222222222,7.886144,6.453007,0
31287,87.46305555555556,8.195709,7.155063,0
31289,87.45611111111111,7.9158235,1.4335469,0
31305,87.43944444444445,6.580136,6.2775087,1
31324,87.42166666666667,9.278097,2.2661114,1
31372,87.34277777777778,10.504127,5.4574146,1
31395,87.31361111111111,7.329999,7.2504377,1
31546,87.09694444444445,7.680598,3.6919186,1
31592,87.03777777777778,7.3468447,3.5762322,0
31609,87.01611111111112,8.092305,7.8218307,0
31671,86.89083333333333,8.94917,5.864136,1
31691,86.8625,10.466658,5.4939337,1
31713,86.8163888888889,6.351135,3.5641928,0
31719,86.77972222222222,6.8561172,2.7375488,0
31745,86.72694444444444,7.1796436,0.36321884,0
31752,86.72111111111111,7.687961,2.6193242,1
31761,86.69472222222223,7.4213533,4.7114587,1
31807,86.59861111111111,11.368763,4.2133093,0
31824,86.56916666666666,5.2249055,6.6916466,1
31837,86.54833333333333,6.8174005,2.6811717,1
31871,86.49166666666666,3.6563969,3.7306585,1
31877,86.48388888888888,7.8906236,7.5902824,1
31896,86.4575,7.773981,0.8792952,0
31905,86.44638888888889,8.283909,4.127525,0
31910,86.42666666666666,9.800025,4.7785945,1
31998,86.27194444444444,9.211359,3.8330178,1
32012,86.255,7.501675,1.779232,0
32020,86.24722222222222,8.103282,7.7358623,0
32021,86.24694444444444,8.214335,7.3826394,0
32058,86.17305555555555,8.904906,5.940172,0
32064,86.15861111111111,6.3255935,3.1501613,1
32080,86.13222222222223,5.877218,5.2912297,0
32096,86.10472222222222,7.1928563,0.6950845,0
32169,85.98583333333333,4.6168613,2.7207277,0
32180,85.94888888888889,4.3578687,4.556396,0
32206,85.91444444444444,8.326161,2.380887,1
32207,85.91305555555556,8.382921,5.335615,1
32213,85.89777777777778,6.0605984,3.2809994,1
32223,85.87972222222223,6.4105167,3.0631192,0
32241,85.85388888888889,10.669443,7.172328,0
32284,85.76472222222222,5.300704,3.5810013,1
32295,85.7461111111111,6.6683707,6.546265,1
32307,85.72305555555556,7.2887955,4.719269,0
32341,85.64861111111111,10.469118,6.703757,1
32344,85.64361111111111,7.1524343,1.6191862,1
32349,85.63027777777778,8.52171,7.671082,1
32381,85.55694444444444,6.470661,1.7533549,1
32496,85.34944444444444,5.4645443,4.5872784,0
32536,85.28138888888888,9.284964,2.2384608,1
32551,85.235,6.622163,5.444753,1
32591,85.16222222222223,4.3897996,3.2717576,1
32597,85.14555555555556,8.188308,7.3629427,1
32619,85.10305555555556,8.696928,4.605094,0
32621,85.09694444444445,8.950542,5.863825,1
32657,85.04027777777777,6.8728023,3.230815,1
32680,85.00527777777778,5.331463,3.541432,1
32687,84.99805555555555,10.459099,5.498365,1
32689,84.99638888888889,10.47235,5.586427,1
32690,84.99527777777777,4.9693294,0.7043863,1
32714,84.95611111111111,10.396755,5.383895,1
32850,84.63888888888889,6.653489,1.9841974,1
32930,84.43416666666667,6.4879727,1.667164,1
33013,84.24194444444444,7.73438,3.707203,1
33017,84.23194444444445,8.59198,2.3794773,0
33151,83.99972222222222,7.105989,2.9730682,0
33152,83.99555555555555,6.364943,3.0739462,0
33204,83.89166666666667,5.358569,4.0077944,1
33225,83.85888888888888,4.4614024,2.6324182,1
33277,83.7575,5.275215,3.5449553,1
33293,83.71277777777777,5.077706,3.5878346,1
33302,83.69777777777777,8.04061,4.1411886,1
33308,83.68805555555555,5.2725816,3.5527446,1
33367,83.50111111111111,6.3116617,2.093857,1
33421,83.32666666666667,8.232162,1.0847666,0
33527,83.02194444444444,5.257734,3.5435221,1
33576,82.81888888888889,8.952451,5.892639,1
33592,82.73666666666666,10.368371,6.7326055,1
33642,82.55277777777778,9.546146,3.9576557,0
33661,82.46694444444445,4.442349,2.6661205,1
33691,82.35333333333334,8.361273,5.9714727,0
33713,82.22111111111111,10.523398,6.9108,0
33770,81.98555555555555,5.594345,4.2677627,1
33811,81.7063888888889,6.865276,5.2414417,0
33831,81.5663888888889,4.44742,4.000098,0
33858,81.38666666666667,8.179965,7.86112,0
